,index,HHLANP,FBATHP,DRIVESP,WGTP23,WGTP22,WGTP25,WGTP24,RACNH,FWATP,WGTP21,WGTP20,WGTP27,WGTP26,WGTP29,WGTP28,FBROADBNDP,FDRATXP,FWKWNP,HOTWAT,FWKHP,FFULP,FRACP,FJWDP,WORKSTAT,WGTP34,WGTP33,WGTP36,PINCP,WGTP35,FPOBP,WGTP30,WGTP32,STOV,WGTP31,FMHP,RACAIAN,WGTP38,WGTP37,WGTP39,PUBCOV,SRNT,SEX,WGTP45,WGTP44,DOUT,WGTP47,FACCESSP,WGTP46,WGTP41,WGTP40,state_x,WGTP43,WGTP42,RACPI,INDP,WGTP49,WGTP48,PRIVCOV,SFN,FINTP,HUPAC,SFR,WGTP50,FBLDP,WGTP56,WGTP55,WGTP58,WGTP57,WGTP52,DEAR,WGTP51,WGTP54,DIS,WGTP53,ACR,VACS,FINSP,WGTP59,FMILPP,MARHYP,ADJHSG,PAP,WGTP7,PWGTP30,WGTP6,PWGTP31,HINCP,WGTP5,PWGTP32,WKWN,WGTP4,PWGTP33,PWGTP34,PWGTP35,WGTP9,PWGTP36,WGTP8,WGTP3,WGTP2,RACWHT,WGTP1,state_y,PWGTP26,PWGTP27,PWGTP28,PWGTP29,FBDSP,FWKLP,FSCHP,FMARHTP,PWGTP20,PWGTP21,GRPIP,PWGTP22,PWGTP23,PWGTP24,PWGTP25,JWTRNS,FRNTMP,FOTHSVCEXP,CIT,LAPTOP,FMRGIP,JWRIP,PWGTP15,FCOMPOTHXP,PWGTP16,FSEMP,PWGTP17,PWGTP18,PWGTP19,ENG,FLANP,PWGTP10,PWGTP11,FCITWP,PWGTP12,PWGTP13,PWGTP14,FSSIP,FS,DIVISION,WRK,HICOV,DRATX,SMOCP,VPS,NWLA,FACRP,SCIENGRLP,FJWTRNSP,WGTP12,state_x,WGTP14,WGTP13,AGS,FSTOVP,WGTP10,WGTP19,WGTP16,WGTP15,WGTP18,WGTP17,FMARHWP,FTELP,PWGTP73,PWGTP74,PWGTP75,QTRBIR,FPERNP,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP70,PWGTP71,PWGTP72,FDISP,PWGTP,WAGP,RWAT,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,FPLMPRP,TAXAMT,NWLK,ANC2P,PWGTP60,FPUBCOVP,PWGTP61,REGION,FMARHYP,FRETP,SMP,PWGTP59,FTENP,BLD,state_y,SMX,FVEHP,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,GASFP,PWGTP56,PWGTP57,PWGTP58,VALP,HIMRKS,PWGTP50,FDEYEP,FCITP,RACNUM,PWGTP48,PWGTP49,SPORDER,FANCP,PWGTP40,PWGTP41,DRAT,PWGTP42,PWGTP43,ESP,MRGI,PWGTP44,WGTP,PWGTP45,ESR,OCCP,PWGTP46,PWGTP47,FMRGP,COW,MRGP,TABLET,MRGX,MULTG,MRGT,FOCCP,PWGTP37,PWGTP38,PWGTP39,FREFRP,WGTP61,WGTP60,WGTP67,state_x,WGTP69,WGTP68,WGTP63,FRWATP,WGTP62,WGTP65,WGTP64,RAC1P,RNTM,DREM,MIGSP,FHICOVP,NWRE,FDIALUPP,RNTP,WGTP70,HUPAOC,WGTP72,WGTP71,WGTP78,MV,WGTP77,WGTP79,WGTP74,WGTP73,WGTP76,WGTP75,FAGSP,ANC,OIP,WGTP80,NP,NR,LNGI,ANC1P,HISPEED,PLM,RAC3P,LANP,OC,FLAPTOPP,FPRIVCOVP,LANX,HUPARC,FMVP,SVAL,PWGTP80,RAC2P,FPOWSP,SSP,state_y,R18,NAICSP,WATFP,RMSP,FDRATP,BDSP,FGASP,RESMODE,FSEXP,MHP,REFR,POWSP,FPLMP,JWAP,DIALUP,ELEFP,RELSHIPP,MIG,RC,MIL,WAOB,FHINS7P,RT,INTP,RACASN,FRELSHIPP,FINDP,FHISPEEDP,FPAP,JWMNP,FHINS6P,FKITP,INSP,ST,YBL,FFINCP,FINCP,HINS6,YOEP,FSMXHP,HINS7,FTABLETP,FLANXP,FCOWP,GRNTP,FJWMNP,HINS1,HINS2,HINS3,HINS4,state_x,FDDRSP,FWAGP,FGRNTP,PUMA,FHINS5P,FSCHGP,FHINS5C,FVACSP,FHOTWATP,R60,FMARHDP,R65,FMIGSP,MARHT,FHINS4P,SERIALNO,DECADE,MARHW,MARHM,FGCRP,FHINS4C,PSF,NOC,RACSOR,POBP,CPLT,NOP,FSMARTPHONP,FULP,FHINS3P,SINK,KIT,FVALP,JWDP,WKEXREL,DPHY,FWRKP,NPF,FHINS3C,FDEARP,NPP,FHINS2P,FSCHLP,FRWATPRP,MLPCD,FPARC,MIGPUMA,HUGCL,DDRS,MARHD,state_y,SATELLITE,FULFP,POVPIP,BATH,WATP,GCM,FSATELLITEP,FHINS1P,GCL,WKHP,GCR,FRNTP,NRC,HFL,FSMP,ADJINC,TYPE,FRMSP,POWPUMA,PARTNER,FELEP,CONP,FMIGP,FFSP,FGCMP,HISP,FESRP,HHL,AGEP,DEYE,SEMP,HHT,OCPIP,FGCLP,FENGP,SCHG,FTAXP,MSP,RACBLK,FMRGTP,FAGEP,FER,PWGTP9,MLPFG,SCHL,PWGTP8,NATIVITY,PWGTP7,SMARTPHONE,PWGTP6,state_x,PWGTP5,PWGTP4,VEH,FFERP,PWGTP3,PWGTP2,PWGTP1,HHT2,FDREMP,FYOEP,NWAB,FCONP,FYBLP,FOIP,FHINCP,FHISP,BROADBND,NWAV,FDPHYP,FFODP,PAOC,FMARHMP,SSIP,FJWRIP,COMPOTHX,FSINKP,ELEP,FHFLP,WIF,FSMXSP,FOD2P,RETP,FSSP,PLMPRP,SCIENGP,CITWP,FMILSP,ACCESS,FPINCP,FOD1P,FMARP,SOCP,MLPE,MLPH,MLPA,FSMOCP,MLPB,FDOUTP,PERNP,SCH,state_y,TEL,TEN,MLPI,MLPJ,MLPK,state
0,4506,9500,0,0,40,186,55,58,0,0,196,241,224,155,64,124,0,0,0,9,0,1,0,0,0,209,150,203,9200,189,0,129,70,1,142,0,0,151,184,135,1,1,1,238,240,1,58,0,165,133,53,23,0,0,0,5370,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,2,0,0,0,-1,0,0,1939,1.000000,0,0,94,0,9,-60000,0,83,3,0,9,135,151,0,78,0,0,0,1,0,23,6,89,7,75,-1,0,0,0,77,85,0,182,87,161,115,10,-1,-1,1,0,-1,0,89,-1,163,0,144,6,70,0,0,161,97,0,144,79,68,0,2,1,1,1,0,-1,0,3,-1,0,0,0,23,0,0,0,-1,0,0,0,0,0,0,0,-1,31,33,25,2,0,13,14,14,14,16,2,15,0,15,0,0,0,0,0,11,26,21,2,20,-1,-1,3,999,41,0,15,1,0,0,0,12,-1,0,23,0,0,151,188,145,40,42,3,54,248,168,-1,0,125,0,0,1,149,174,1,0,52,133,0,153,211,0,0,240,149,238,6,9,165,57,0,0,0,2,0,1,0,0,184,152,135,0,151,227,210,23,55,139,65,0,125,65,76,1,2,1,23,0,3,0,600,123,4,41,128,115,1,146,181,272,145,211,276,0,2,0,38,1,0,1,88,0,1,1,999,0,0,0,2,4,0,0,38,1,0,0,23,0,-1,2,5,0,3,0,2,0,-1,1,0,0,0,0,3,20,3,0,4,1,0,P,0,0,0,0,0,0,0,0,0,-1,23,2,0,-60000,2,1928,0,2,0,0,0,670,0,2,2,2,1,23,0,0,-1,500,0,0,-1,-1,-1,-1,0,-1,0,1,0,2019GQ0032568,0,2,2,0,-1,-1,-1,0,23,0,0,-1,2,0,0,0,-1,0,0,2,0,1,-1,0,-1,0,0,-1,-1,0,0,-1,2,2,23,0,0,-1,0,2,0,-1,0,0,5,0,-1,-1,0,-1,1.010145,3,-1,400,-1,-1,-1,1,0,0,1,0,0,17,2,0,0,0,0,0,15,-1,6,0,-1,0,2,5,-1,18,86,1,9,0,86,23,204,185,0,0,150,181,142,9,0,0,2,0,0,0,0,0,0,5,0,0,0,0,9200,0,2,0,70,0,-1,0,1099,0,0,9,0,1943,0,3,0,1099,0,-1,-1,-1,-1,0,-1,0,0,1,23,1,3,-1,-1,-1,23
1,12357,9500,0,0,8,20,20,19,0,0,38,33,30,4,28,49,0,0,0,9,0,0,0,0,0,18,25,6,17400,20,0,51,20,1,22,0,0,11,4,20,1,0,2,27,23,2,21,0,41,6,8,23,41,94,0,169,55,48,1,0,0,2,0,15,0,75,46,74,52,13,2,42,56,2,46,2,0,0,45,0,1939,1.000000,-1,14,10,87,36,94000,87,11,0,15,37,41,39,46,68,49,55,103,1,39,23,66,9,38,33,0,0,0,0,12,39,0,69,35,10,74,0,0,0,1,1,0,0,32,0,72,0,41,53,41,0,0,10,34,0,11,41,39,0,2,1,0,1,0,1356,0,0,0,0,0,17,23,106,96,1,0,86,170,134,26,107,106,0,0,46,240,127,3,0,129,43,272,147,37,42,44,0,135,0,1,177,125,157,184,116,153,118,286,0,2250,2,935,169,1,108,1,0,0,0,293,0,2,23,0,0,26,20,19,27,23,3,42,38,33,7000,0,4,0,0,1,6,8,1,0,9,6,0,25,39,0,0,22,22,27,6,9,41,20,0,0,0,1,3,1,0,0,4,11,20,0,37,30,26,23,49,46,54,0,64,83,12,1,0,2,0,0,0,0,0,13,2,12,46,74,6,51,56,44,39,71,46,0,2,-1,13,4,1,1,87,1,1,1,999,1,0,0,2,2,0,1,12,1,0,-1,23,0,-1,2,7,0,2,0,3,0,1600,1,0,0,0,0,3,20,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,0,23,4,0,-60000,2,1928,0,2,0,0,0,0,0,2,2,1,1,23,0,0,0,400,1,0,-1,0,0,2,0,2,0,2,1,2019HU1048446,0,2,2,0,0,0,0,0,23,1,0,0,1900,0,1,1,0,0,9,2,0,3,0,0,0,0,0,0,-1,4,0,0,2,2,23,2,3,217,1,2,0,0,0,0,0,0,0,1,2,0,1.010145,1,0,0,2,0,0,0,0,0,1,0,1,13,2,-10001,2,17,0,0,9,0,0,0,0,0,0,40,-1,10,39,1,11,1,65,23,73,11,3,0,38,78,41,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,2,0,90,0,2,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,2,23,1,1,-1,-1,-1,23
2,3689,9500,0,0,90,24,67,150,0,0,79,78,17,74,71,73,0,0,0,9,0,0,0,0,0,79,62,106,69200,104,0,65,18,1,82,0,0,22,21,129,1,0,1,24,63,2,60,0,21,112,23,23,91,320,0,169,322,301,1,0,0,4,0,85,0,547,295,103,572,100,2,508,261,1,84,2,0,0,261,0,1976,1.000000,0,509,582,337,107,38800,266,464,0,273,484,431,272,284,84,316,90,321,1,246,23,315,102,261,240,0,0,0,0,84,258,0,349,517,319,277,0,0,0,1,1,0,0,295,0,469,0,411,80,292,0,0,77,418,0,93,90,359,0,2,1,2,1,0,718,0,2,0,2,0,92,23,359,90,1,0,78,291,470,295,80,411,0,0,387,237,279,3,0,100,96,501,293,422,89,499,0,292,0,1,261,467,303,234,295,72,243,337,0,1850,2,999,104,0,287,1,0,0,0,261,0,2,23,0,0,113,60,80,119,72,3,65,78,77,250000,0,18,0,0,1,22,111,1,0,24,111,0,75,76,0,0,63,69,24,6,9,22,60,0,0,0,1,3,1,0,0,20,21,129,0,63,69,128,23,51,56,18,0,135,81,27,1,0,2,0,0,3,0,0,78,4,138,69,119,4,101,19,58,95,22,21,0,1,0,123,1,0,1,22,1,1,1,999,0,0,0,2,4,0,1,123,1,0,23800,23,0,-1,2,5,0,3,0,3,0,-1,1,0,0,0,2,3,20,1,0,2,1,0,P,20000,0,0,0,0,0,0,0,0,890,23,7,0,-60000,2,1928,0,2,0,0,0,0,0,2,2,1,2,23,0,0,0,300,0,0,0,0,0,2,0,2,0,2,1,2019HU1131615,0,2,2,0,-1,0,0,0,23,1,0,0,2000,0,1,1,0,0,9,2,0,2,0,0,0,1,0,0,-1,4,0,0,2,2,23,2,3,320,1,400,0,0,0,2,0,0,0,0,4,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,86,2,0,7,22,0,0,0,0,3,0,0,0,0,284,-1,21,316,1,508,2,337,23,88,63,1,0,67,58,23,9,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,60,0,-1,0,5007,25400,0,9,1,1943,0,1,0,3700,0,-1,1,0,0,0,0,0,0,1,23,1,2,0,0,0,23
3,11367,9500,0,0,205,376,62,219,0,0,220,362,78,381,229,74,0,0,0,9,0,0,0,0,0,253,80,265,11100,235,0,220,415,1,367,0,0,258,80,250,2,0,2,341,237,2,382,0,69,202,71,23,101,84,0,8470,23,90,2,0,1,4,0,23,0,26,129,110,22,143,2,139,88,2,26,1,0,1,130,0,2017,1.000000,0,102,192,28,32,87400,75,32,0,88,162,87,38,152,171,92,126,90,1,27,23,21,99,92,170,0,1,1,1,92,28,0,102,68,108,115,0,0,0,1,1,0,0,26,0,138,1,163,102,93,0,0,111,24,0,25,147,99,1,2,1,0,2,0,623,0,3,0,0,0,24,23,27,119,0,0,94,29,89,101,171,86,0,0,23,158,85,1,0,94,120,39,177,89,105,102,0,86,19000,1,94,23,85,24,27,122,123,78,0,2050,2,999,173,0,76,1,0,0,0,26,0,4,23,3,0,72,78,356,220,231,4,209,363,213,90000,1,211,0,0,1,334,217,1,0,71,202,0,66,207,0,1,236,226,340,6,4760,69,382,0,1,260,1,1,1,1,0,80,258,250,0,237,355,66,23,35,99,78,0,92,98,90,1,0,2,0,1,3,0,0,34,4,150,187,75,7,26,79,87,25,27,158,0,4,0,95,2,0,1,999,1,1,1,999,0,0,1,2,4,0,1,95,1,0,16000,23,0,442,2,5,0,2,0,2,0,-1,1,0,0,0,2,3,20,1,0,4,5,0,P,0,0,0,0,0,0,0,0,0,500,23,10,0,-60000,2,1954,0,2,0,0,0,0,0,2,1,2,2,23,0,0,0,200,0,0,-1,0,0,1,0,1,0,1,0,2019HU0758968,0,2,2,0,-1,0,1,0,23,1,0,0,2000,0,1,1,0,46,1,2,0,4,-1,0,0,0,0,0,-1,2,0,1,2,2,23,2,3,501,1,1300,0,0,1,2,0,0,0,0,4,0,1.010145,1,0,0,0,0,0,1,0,0,1,1,1,64,2,0,1,9,0,0,0,0,1,0,0,0,0,152,-1,17,93,1,102,2,28,23,75,88,1,0,126,90,27,2,1,0,3,0,0,1,1,0,2,5,1,0,4,1,0,0,2,0,110,0,1,0,1099,0,1,9,0,1943,1,1,1,1099,0,399011,-1,-1,-1,0,-1,1,0,1,23,1,2,-1,-1,-1,23
4,12154,9500,0,0,142,126,188,36,0,0,128,119,157,190,27,204,0,0,0,9,0,0,0,0,7,110,41,31,61250,116,0,92,178,1,115,0,0,110,116,29,1,0,1,163,105,1,151,0,101,30,154,23,20,83,0,1190,53,45,1,0,0,4,0,14,0,48,57,83,15,51,2,55,57,2,15,2,0,0,96,0,1939,1.000000,0,77,25,13,89,64000,44,50,48,52,17,110,96,50,86,42,99,15,1,16,23,73,19,119,66,0,0,0,0,110,170,0,129,29,73,57,1,0,0,1,1,0,1,99,0,115,0,106,15,19,0,0,167,66,0,109,156,73,0,2,1,1,1,0,813,0,3,0,0,0,42,23,107,88,0,0,19,113,146,88,81,24,0,0,81,20,74,2,0,20,127,75,20,132,71,163,0,76,32400,1,66,73,66,87,83,110,75,20,0,6500,2,98,129,0,21,1,0,0,0,25,0,3,23,2,0,44,118,140,33,32,4,103,169,204,325000,0,180,0,0,1,83,92,2,0,155,27,0,243,29,0,1,106,114,154,6,9,115,125,0,0,1800,1,1,1,1,0,127,103,26,0,102,103,228,23,49,44,80,0,11,51,47,1,0,2,0,0,3,0,0,86,4,41,51,15,7,83,13,63,78,60,52,0,1,0,51,4,0,1,11,1,1,1,999,0,0,0,2,4,0,1,67,1,0,0,23,0,-1,3,6,0,3,0,3,0,-1,1,0,0,0,2,3,21,1,0,4,1,1,P,-750,0,0,0,0,0,0,1,0,800,23,7,0,158250,2,1928,0,2,0,0,0,0,0,1,2,1,2,23,0,0,0,1000,0,0,-1,0,0,1,0,0,0,2,0,2019HU0982441,0,2,2,0,-1,0,0,0,11,1,0,0,2,0,1,1,0,0,4,2,0,2,-1,0,0,0,0,0,-1,4,0,0,2,2,23,2,3,246,1,2,0,0,0,2,20,0,0,0,4,0,1.010145,1,0,500,0,0,0,0,0,0,1,0,1,39,2,0,1,15,0,0,0,0,6,0,0,0,2,91,-1,19,72,1,91,1,15,23,51,98,3,0,196,25,38,2,0,0,3,0,0,0,0,0,1,5,0,0,4,0,0,0,2,0,200,0,3,0,1099,0,0,9,0,1943,0,1,0,1099,0,412010,-1,-1,-1,0,-1,0,12000,1,23,1,2,-1,-1,-1,23
5,7487,9500,0,2,32,28,27,48,0,0,38,52,28,51,31,29,0,0,0,9,0,0,0,0,1,25,21,27,15000,6,0,8,8,1,27,0,0,8,47,8,2,0,2,28,43,2,23,0,54,45,42,23,157,363,0,169,57,284,1,0,0,3,0,374,0,60,236,330,212,279,2,61,209,2,213,3,0,0,197,0,1939,1.000000,-1,170,235,220,228,82000,190,168,0,63,319,279,318,59,217,439,258,316,1,58,23,43,61,184,233,0,0,0,0,62,175,0,256,264,193,58,0,0,0,1,1,0,0,183,0,57,0,178,298,195,0,0,337,75,0,378,157,173,0,2,1,0,1,0,1113,0,0,0,0,0,357,23,23,19,6,0,16,4,4,28,6,19,0,0,11,11,5,2,0,25,10,38,19,15,5,3,0,13,-1,1,27,5,16,13,17,3,12,18,0,-1,0,91,9,0,17,1,0,0,0,20,0,2,23,0,0,47,13,42,41,12,3,37,71,9,25000,1,12,0,0,1,39,43,2,0,66,64,0,40,46,0,0,72,28,46,1,6050,67,36,0,1,0,1,3,1,0,0,59,13,10,0,52,48,30,23,32,103,25,0,31,115,104,1,0,2,0,0,0,0,0,95,3,26,33,213,3,136,78,101,153,125,176,0,2,-1,116,4,0,1,142,1,1,1,999,1,0,0,2,3,0,1,135,1,0,-1,23,0,111,2,6,0,2,0,3,0,-1,1,23,0,81,2,3,21,1,0,4,1,0,P,0,0,0,0,0,0,10,0,0,0,23,3,0,61500,2,1928,0,2,0,0,0,0,0,2,1,2,2,23,0,0,0,1000,0,0,-1,0,0,0,0,0,0,0,0,2019HU0937266,0,0,0,0,-1,0,0,0,33,0,0,0,2,0,1,1,0,40,0,2,0,1,-1,0,0,0,0,0,-1,0,790,0,2,0,23,1,3,272,1,2,0,0,0,0,0,0,0,3,4,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,4,2,-10001,1,16,0,0,0,0,0,0,0,0,0,59,-1,1,292,1,172,1,218,23,132,123,2,0,29,37,166,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,160,0,2,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,2,23,1,1,-1,-1,-1,23
6,10576,9500,0,1,106,60,18,91,0,0,64,59,100,22,22,51,0,0,0,9,0,0,0,0,0,22,57,53,42000,60,0,95,60,1,84,0,0,45,77,20,1,1,1,15,105,2,100,0,16,66,65,23,127,119,0,169,117,161,1,0,0,4,0,47,0,130,47,53,305,44,2,190,196,2,140,2,0,1,50,0,1982,1.000000,0,153,219,212,159,44200,135,284,0,250,148,168,237,138,165,183,117,158,1,206,23,39,139,148,151,0,0,0,0,41,42,0,136,130,52,147,0,0,0,1,1,0,0,47,0,142,0,278,54,47,0,0,43,164,0,44,121,174,0,2,1,2,1,0,1470,0,2,0,0,0,43,23,181,137,0,0,39,283,144,147,223,156,0,0,143,144,135,3,0,141,160,306,312,40,40,48,0,152,28000,1,155,47,137,220,151,147,269,156,0,4750,3,999,59,0,243,1,0,0,0,187,0,3,23,0,0,94,57,59,19,60,3,66,54,57,-1,0,93,0,0,1,59,17,1,0,66,66,0,60,114,0,0,106,60,14,1,1108,16,100,0,3,0,1,0,1,0,0,77,45,19,0,53,63,104,23,132,150,108,0,158,146,48,1,0,2,0,0,3,0,0,214,4,220,127,292,4,55,215,149,135,206,278,0,1,0,241,2,1,1,82,1,1,1,999,0,0,0,2,4,0,1,240,1,0,15600,23,0,6111,2,5,0,2,0,3,0,-1,1,23,0,88,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,2,0,0,-1,23,3,0,-60000,2,1928,0,2,0,0,0,815,0,1,2,1,2,23,0,0,0,700,0,0,-1,0,0,2,0,2,0,1,0,2019HU0480445,0,2,2,0,-1,0,0,0,25,1,0,0,2,0,1,1,0,43,6,2,0,2,0,0,0,0,0,0,-1,4,0,0,2,2,23,2,3,256,1,2,0,0,0,2,0,0,0,0,4,0,1.010145,1,0,0,4,0,0,0,0,0,1,0,1,67,2,0,7,40,0,0,0,0,4,0,0,0,0,138,-1,18,183,1,152,1,212,23,135,251,2,0,118,157,206,4,0,0,2,0,0,0,0,0,2,5,0,0,4,0,0,0,2,0,150,0,-1,0,1099,15600,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,1,-1,0,0,1,23,1,1,-1,-1,-1,23
7,6659,1170,0,1,204,36,112,218,0,0,138,148,124,152,123,34,0,0,0,9,0,1,0,0,13,36,173,43,76000,117,0,198,196,1,127,0,0,104,111,39,2,0,2,121,35,2,131,0,134,130,96,23,178,30,0,7870,167,104,1,0,0,2,0,90,0,26,35,224,30,90,2,108,36,2,162,1,0,0,104,0,2005,1.000000,0,101,90,175,102,79800,107,89,52,99,28,197,173,184,187,107,179,28,1,106,23,28,102,101,28,0,0,0,0,104,97,17,154,26,96,108,10,0,0,1,1,0,0,34,0,31,0,35,173,96,0,0,99,97,0,104,156,29,0,2,1,1,1,0,-1,0,3,0,2,0,99,23,52,167,1,0,177,40,270,148,243,180,0,0,171,263,131,2,0,43,168,45,220,159,52,327,0,158,-1,1,47,49,151,134,168,181,153,320,0,6500,0,22,294,0,162,1,0,0,0,265,0,2,23,3,0,113,39,39,194,117,4,209,110,110,180000,0,41,0,0,1,258,112,1,0,96,130,0,213,52,0,1,36,124,121,1,2145,135,131,0,1,950,1,1,1,1,0,111,105,38,0,105,141,126,23,53,237,353,0,374,231,186,1,0,2,0,0,0,0,0,77,2,255,79,65,1,270,203,175,334,231,60,0,2,-1,76,6,0,1,50,1,1,1,999,1,0,0,2,2,0,1,124,1,0,-1,23,0,5411,3,7,0,3,0,1,0,-1,1,23,0,99,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,10,0,0,660,23,1,0,94000,2,1928,0,2,0,0,0,0,0,1,2,2,2,23,0,0,1,500,0,0,-1,0,0,0,0,0,0,0,0,2019HU0633941,0,0,0,0,0,0,2,0,23,1,1,0,2,0,1,1,0,0,4,0,0,4,-1,0,0,0,0,0,-1,1,0,0,0,0,23,2,3,312,1,550,0,0,0,2,40,0,0,2,4,0,1.010145,1,0,790,0,0,-1,0,0,0,1,0,1,40,2,0,1,0,0,0,0,0,1,0,0,0,0,183,-1,22,103,1,107,1,191,23,305,286,3,0,92,89,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,110,0,2,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,3,23,1,1,-1,-1,-1,23
8,11901,9500,0,0,103,24,26,80,0,0,104,122,106,94,27,116,0,0,0,9,0,0,0,0,13,30,180,97,11500,98,0,163,136,1,207,0,0,28,130,98,1,1,1,89,149,2,195,0,38,30,165,23,116,99,0,7590,178,87,1,0,0,4,0,161,0,124,116,82,120,108,2,182,193,2,31,1,0,0,31,0,2003,1.000000,0,30,93,176,106,16500,27,30,52,120,98,94,152,164,33,105,106,90,1,28,23,127,112,183,102,0,0,0,0,33,112,0,31,30,163,108,1,0,0,1,1,0,1,101,0,100,0,86,105,32,0,0,212,189,0,107,29,157,0,2,1,1,1,0,800,0,2,0,2,1,107,23,24,87,0,0,61,77,90,22,29,102,0,0,166,78,94,4,0,145,118,83,159,157,139,168,0,88,37000,1,96,123,91,102,189,113,176,70,0,-1,3,999,99,0,129,1,0,0,0,101,0,5,23,0,0,155,161,127,132,203,4,52,102,109,-1,0,133,0,0,1,39,144,2,0,183,49,0,175,164,0,0,224,96,124,6,6220,48,209,0,6,0,1,0,1,0,0,220,32,114,0,92,81,91,23,108,170,31,0,25,116,170,1,0,2,0,1,3,0,0,117,4,36,95,152,5,187,107,115,120,28,186,0,1,4500,122,1,0,1,148,1,1,1,999,0,0,1,2,4,0,1,123,1,1,0,23,1,23,1,9,0,3,0,1,0,-1,1,0,0,0,2,3,22,1,0,4,1,1,P,0,0,0,0,0,0,0,1,0,-1,23,3,0,48000,2,1928,0,2,0,0,0,1423,0,2,2,1,1,23,0,0,0,400,0,0,-1,0,0,0,0,0,0,2,0,2019HU0908420,0,2,2,0,-1,0,2,0,6,1,0,0,2,0,1,1,0,28,2,2,0,4,-1,0,0,0,0,0,-1,3,0,0,2,2,23,2,2,125,1,320,0,0,1,2,40,0,0,0,2,0,1.010145,1,0,790,0,0,220,0,0,0,1,0,1,60,2,0,6,58,0,0,0,0,4,0,0,0,0,165,-1,21,105,1,30,1,176,23,27,121,1,0,107,90,28,5,0,0,2,0,0,0,0,0,1,1,0,0,4,0,0,1,2,0,120,0,-1,0,1099,0,0,9,2,1943,0,1,0,1902,0,131199,-1,-1,-1,1,-1,0,12000,1,23,1,2,-1,-1,-1,23
9,4460,9500,0,0,22,67,64,68,0,0,63,68,22,72,117,119,0,0,0,9,0,0,0,0,3,69,53,19,0,122,0,106,20,1,127,0,0,60,50,15,2,0,2,124,21,2,65,0,21,99,96,23,0,0,0,7890,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,2,0,0,2,0,0,0,-1,0,0,1939,1.000000,0,0,53,0,4,-60000,0,33,28,0,2,28,30,0,4,0,0,0,1,0,23,30,60,30,58,-1,0,0,0,32,60,0,32,29,31,4,0,-1,-1,1,0,-1,0,27,-1,54,0,27,60,2,0,0,3,61,0,28,60,30,0,2,1,2,1,0,-1,0,2,-1,0,0,0,23,0,0,0,-1,0,0,0,0,0,0,0,-1,119,57,4,4,0,58,4,4,114,58,60,64,0,61,15000,0,108,58,58,122,59,117,6,6,-1,-1,3,785,61,0,61,1,0,0,0,5,-1,0,23,3,0,66,78,106,17,69,3,61,17,15,140000,0,55,0,0,1,54,46,2,0,97,105,0,111,65,0,1,20,63,125,6,9,18,67,0,0,1000,2,1,1,1,0,52,55,16,0,63,69,103,23,16,18,102,0,68,58,50,1,0,2,0,0,3,0,0,21,2,111,22,70,3,65,113,65,74,114,15,0,4,0,19,3,0,1,999,1,1,1,999,0,0,0,2,2,0,1,18,1,0,0,23,1,-1,2,3,0,2,0,3,0,-1,1,0,0,0,2,3,21,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,0,23,7,0,20000,2,1928,0,2,0,0,0,0,0,2,2,2,2,23,0,0,-1,1000,0,0,-1,-1,-1,-1,0,-1,0,0,0,2019GQ0007475,0,0,0,0,0,-1,-1,0,6,0,0,-1,2,0,0,0,-1,0,0,1,0,1,0,0,-1,0,0,-1,-1,0,0,-1,1,0,23,0,0,-1,0,2,0,-1,0,0,10,0,-1,-1,0,-1,1.010145,3,-1,0,-1,-1,-1,0,0,0,1,0,0,20,2,0,0,0,0,0,15,-1,6,0,-1,0,2,2,-1,16,30,1,2,0,31,23,18,105,3,0,73,19,15,1,0,0,2,0,0,0,0,0,1,5,0,0,2,0,0,0,2,0,130,0,1,0,1099,0,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,0,1,23,1,1,-1,-1,-1,23
