,index,HHLANP,FBATHP,DRIVESP,WGTP23,WGTP22,WGTP25,WGTP24,RACNH,FWATP,WGTP21,WGTP20,WGTP27,WGTP26,WGTP29,WGTP28,FBROADBNDP,FDRATXP,FWKWNP,HOTWAT,FWKHP,FFULP,FRACP,FJWDP,WORKSTAT,WGTP34,WGTP33,WGTP36,PINCP,WGTP35,FPOBP,WGTP30,WGTP32,STOV,WGTP31,FMHP,RACAIAN,WGTP38,WGTP37,WGTP39,PUBCOV,SRNT,SEX,WGTP45,WGTP44,DOUT,WGTP47,FACCESSP,WGTP46,WGTP41,WGTP40,state_x,WGTP43,WGTP42,RACPI,INDP,WGTP49,WGTP48,PRIVCOV,SFN,FINTP,HUPAC,SFR,WGTP50,FBLDP,WGTP56,WGTP55,WGTP58,WGTP57,WGTP52,DEAR,WGTP51,WGTP54,DIS,WGTP53,ACR,VACS,FINSP,WGTP59,FMILPP,MARHYP,ADJHSG,PAP,WGTP7,PWGTP30,WGTP6,PWGTP31,HINCP,WGTP5,PWGTP32,WKWN,WGTP4,PWGTP33,PWGTP34,PWGTP35,WGTP9,PWGTP36,WGTP8,WGTP3,WGTP2,RACWHT,WGTP1,state_y,PWGTP26,PWGTP27,PWGTP28,PWGTP29,FBDSP,FWKLP,FSCHP,FMARHTP,PWGTP20,PWGTP21,GRPIP,PWGTP22,PWGTP23,PWGTP24,PWGTP25,JWTRNS,FRNTMP,FOTHSVCEXP,CIT,LAPTOP,FMRGIP,JWRIP,PWGTP15,FCOMPOTHXP,PWGTP16,FSEMP,PWGTP17,PWGTP18,PWGTP19,ENG,FLANP,PWGTP10,PWGTP11,FCITWP,PWGTP12,PWGTP13,PWGTP14,FSSIP,FS,DIVISION,WRK,HICOV,DRATX,SMOCP,VPS,NWLA,FACRP,SCIENGRLP,FJWTRNSP,WGTP12,state_x,WGTP14,WGTP13,AGS,FSTOVP,WGTP10,WGTP19,WGTP16,WGTP15,WGTP18,WGTP17,FMARHWP,FTELP,PWGTP73,PWGTP74,PWGTP75,QTRBIR,FPERNP,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP70,PWGTP71,PWGTP72,FDISP,PWGTP,WAGP,RWAT,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,FPLMPRP,TAXAMT,NWLK,ANC2P,PWGTP60,FPUBCOVP,PWGTP61,REGION,FMARHYP,FRETP,SMP,PWGTP59,FTENP,BLD,state_y,SMX,FVEHP,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,GASFP,PWGTP56,PWGTP57,PWGTP58,VALP,HIMRKS,PWGTP50,FDEYEP,FCITP,RACNUM,PWGTP48,PWGTP49,SPORDER,FANCP,PWGTP40,PWGTP41,DRAT,PWGTP42,PWGTP43,ESP,MRGI,PWGTP44,WGTP,PWGTP45,ESR,OCCP,PWGTP46,PWGTP47,FMRGP,COW,MRGP,TABLET,MRGX,MULTG,MRGT,FOCCP,PWGTP37,PWGTP38,PWGTP39,FREFRP,WGTP61,WGTP60,WGTP67,state_x,WGTP69,WGTP68,WGTP63,FRWATP,WGTP62,WGTP65,WGTP64,RAC1P,RNTM,DREM,MIGSP,FHICOVP,NWRE,FDIALUPP,RNTP,WGTP70,HUPAOC,WGTP72,WGTP71,WGTP78,MV,WGTP77,WGTP79,WGTP74,WGTP73,WGTP76,WGTP75,FAGSP,ANC,OIP,WGTP80,NP,NR,LNGI,ANC1P,HISPEED,PLM,RAC3P,LANP,OC,FLAPTOPP,FPRIVCOVP,LANX,HUPARC,FMVP,SVAL,PWGTP80,RAC2P,FPOWSP,SSP,state_y,R18,NAICSP,WATFP,RMSP,FDRATP,BDSP,FGASP,RESMODE,FSEXP,MHP,REFR,POWSP,FPLMP,JWAP,DIALUP,ELEFP,RELSHIPP,MIG,RC,MIL,WAOB,FHINS7P,RT,INTP,RACASN,FRELSHIPP,FINDP,FHISPEEDP,FPAP,JWMNP,FHINS6P,FKITP,INSP,ST,YBL,FFINCP,FINCP,HINS6,YOEP,FSMXHP,HINS7,FTABLETP,FLANXP,FCOWP,GRNTP,FJWMNP,HINS1,HINS2,HINS3,HINS4,state_x,FDDRSP,FWAGP,FGRNTP,PUMA,FHINS5P,FSCHGP,FHINS5C,FVACSP,FHOTWATP,R60,FMARHDP,R65,FMIGSP,MARHT,FHINS4P,SERIALNO,DECADE,MARHW,MARHM,FGCRP,FHINS4C,PSF,NOC,RACSOR,POBP,CPLT,NOP,FSMARTPHONP,FULP,FHINS3P,SINK,KIT,FVALP,JWDP,WKEXREL,DPHY,FWRKP,NPF,FHINS3C,FDEARP,NPP,FHINS2P,FSCHLP,FRWATPRP,MLPCD,FPARC,MIGPUMA,HUGCL,DDRS,MARHD,state_y,SATELLITE,FULFP,POVPIP,BATH,WATP,GCM,FSATELLITEP,FHINS1P,GCL,WKHP,GCR,FRNTP,NRC,HFL,FSMP,ADJINC,TYPE,FRMSP,POWPUMA,PARTNER,FELEP,CONP,FMIGP,FFSP,FGCMP,HISP,FESRP,HHL,AGEP,DEYE,SEMP,HHT,OCPIP,FGCLP,FENGP,SCHG,FTAXP,MSP,RACBLK,FMRGTP,FAGEP,FER,PWGTP9,MLPFG,SCHL,PWGTP8,NATIVITY,PWGTP7,SMARTPHONE,PWGTP6,state_x,PWGTP5,PWGTP4,VEH,FFERP,PWGTP3,PWGTP2,PWGTP1,HHT2,FDREMP,FYOEP,NWAB,FCONP,FYBLP,FOIP,FHINCP,FHISP,BROADBND,NWAV,FDPHYP,FFODP,PAOC,FMARHMP,SSIP,FJWRIP,COMPOTHX,FSINKP,ELEP,FHFLP,WIF,FSMXSP,FOD2P,RETP,FSSP,PLMPRP,SCIENGP,CITWP,FMILSP,ACCESS,FPINCP,FOD1P,FMARP,SOCP,MLPE,MLPH,MLPA,FSMOCP,MLPB,FDOUTP,PERNP,SCH,state_y,TEL,TEN,MLPI,MLPJ,MLPK,state
0,7114,9500,0,0,13,36,45,74,0,0,51,45,78,83,11,14,0,0,0,9,0,0,0,0,1,58,81,52,-19999,35,0,52,14,1,76,0,0,67,17,32,2,0,1,45,50,0,72,0,52,34,42,46,32,7,0,170,53,64,1,0,0,4,0,60,0,30,28,10,8,36,2,9,42,2,13,3,0,1,65,0,1978,1.000000,0,28,31,48,30,80000,40,57,52,47,35,61,10,30,10,49,39,10,1,27,46,35,52,12,5,0,0,0,0,35,34,0,30,8,45,25,0,0,0,1,1,0,0,24,0,29,0,43,27,30,0,0,11,32,0,48,8,9,0,2,4,0,1,0,3140,0,0,0,0,0,93,46,20,17,1,0,20,60,40,44,56,68,0,0,10,9,32,1,0,29,54,36,19,4,25,62,0,27,-1,1,26,43,46,33,6,7,64,32,0,2850,0,999,27,0,24,2,0,0,0,37,0,2,46,3,0,37,9,36,48,32,3,25,5,26,575000,0,46,0,0,1,6,5,5,0,32,25,0,26,9,1,1,34,48,39,0,9,39,45,0,0,2800,1,1,1,1,0,10,45,25,0,37,57,17,46,52,113,84,0,28,79,91,1,0,2,0,0,0,0,0,10,2,109,56,53,4,84,44,12,16,71,54,0,4,-1,46,5,0,1,999,2,1,1,999,1,0,0,2,2,0,1,30,1,0,-1,46,1,-1,3,14,0,7,1,1,0,-1,1,0,0,0,2,3,25,1,1,0,1,0,P,-10001,0,0,0,0,0,0,0,0,1500,46,8,0,106100,2,1928,0,2,0,0,0,0,0,2,2,2,2,46,0,0,0,300,0,0,-1,0,0,1,0,0,0,1,0,2019HU0429944,0,2,2,0,-1,0,0,0,46,1,0,0,2,0,1,1,1,37,1,2,0,2,-1,0,0,0,0,0,-1,4,0,0,2,2,46,2,2,350,1,480,0,0,0,0,0,0,0,3,3,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,9,2,-10001,1,36,0,0,5,0,0,0,0,0,0,39,-1,6,34,1,10,1,7,46,25,33,3,0,55,23,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,300,0,3,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,1,-1,0,-10001,2,46,1,1,-1,-1,-1,46
1,7940,9500,0,0,73,20,69,23,0,0,89,107,18,71,110,74,0,0,0,9,0,0,0,0,1,91,82,75,29300,132,1,19,132,1,24,0,0,77,134,84,1,0,2,65,130,2,122,0,70,81,20,46,72,71,0,6870,20,71,1,0,0,4,0,104,0,74,77,77,149,23,2,90,137,2,33,1,0,0,113,0,1939,1.000000,0,90,109,20,104,91020,77,20,52,25,34,126,79,19,70,86,83,82,1,79,46,64,15,63,103,0,0,0,0,88,77,0,17,66,20,68,11,0,0,1,1,0,0,102,0,57,1,91,74,57,0,0,18,20,0,99,60,73,0,2,4,1,1,0,1185,0,3,0,0,0,134,46,89,77,0,0,23,79,90,134,73,123,0,0,54,77,19,3,1,60,21,56,73,107,118,16,0,64,0,1,103,55,95,67,62,119,58,21,0,3150,3,26,19,0,56,2,0,0,0,67,0,2,46,3,0,104,22,61,50,17,4,73,19,58,250000,0,95,0,0,1,74,21,2,0,15,60,0,106,64,0,1,111,75,58,1,4350,52,113,0,6,900,2,1,1,1,0,103,59,64,0,76,22,157,46,23,74,71,0,112,84,119,1,0,2,0,0,3,0,0,141,4,21,118,70,5,26,86,70,86,81,22,0,2,0,115,3,0,1,142,2,1,1,999,0,0,0,2,2,0,1,88,1,0,11300,46,1,8129,3,8,0,5,0,1,0,-1,1,46,0,0,2,3,21,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,2000,46,5,1,137200,2,1928,0,2,0,0,0,0,0,2,2,1,2,46,0,0,0,600,0,0,-1,0,0,0,0,0,0,0,0,2019HU0799657,0,0,0,0,-1,0,0,0,46,3,0,0,2,0,1,1,0,49,0,2,0,1,-1,0,0,0,0,0,-1,0,0,0,2,0,46,2,2,501,1,60,0,0,0,1,15,2,0,1,1,0,1.010145,1,0,590,0,0,0,0,0,0,1,0,1,70,2,18000,1,10,0,0,0,0,1,0,0,0,0,113,-1,16,59,1,18,1,67,46,60,24,4,0,65,18,55,2,0,0,3,0,0,0,1,0,1,5,0,0,4,0,0,0,2,0,240,0,3,0,1099,0,0,9,0,1943,0,1,1,1099,0,392021,-1,-1,-1,0,-1,0,18000,1,46,1,1,-1,-1,-1,46
2,2172,9500,0,0,110,136,55,70,0,0,70,20,68,15,56,142,0,0,0,9,0,0,0,0,1,14,20,59,2600,17,0,54,71,1,103,0,0,69,65,73,2,0,1,44,21,2,67,0,79,78,107,46,21,18,0,170,64,18,1,0,1,4,0,72,0,61,87,56,56,72,2,19,106,2,131,3,0,1,69,0,1939,1.000000,0,58,83,119,63,93100,74,114,52,23,27,0,3,57,100,18,23,22,1,51,46,5,36,24,43,0,0,0,0,23,34,0,17,6,21,5,0,0,0,1,1,0,0,22,0,25,0,6,4,30,0,0,45,7,0,16,5,21,0,2,4,2,1,0,519,0,2,0,1,0,16,46,21,4,0,0,45,29,25,22,4,6,0,0,27,8,42,4,0,35,26,19,17,21,14,7,0,20,3000,1,16,38,18,37,47,9,19,7,0,2050,2,999,20,0,5,2,0,0,0,8,0,2,46,0,0,39,29,53,23,19,4,19,36,39,90000,0,6,0,0,1,4,27,1,0,7,20,0,21,23,0,0,7,20,20,6,5400,27,17,0,2,0,1,3,1,0,0,21,21,29,0,5,20,9,46,7,18,38,0,17,37,18,1,0,2,0,0,3,0,0,22,4,6,13,19,7,26,17,8,27,35,42,0,1,0,34,2,0,1,21,1,1,1,999,0,0,0,2,4,0,1,35,1,0,0,46,0,622M,3,8,0,4,0,3,0,-1,1,0,0,0,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,1500,46,1,0,388320,2,1928,0,2,0,0,0,0,0,1,2,2,2,46,0,0,0,200,0,0,-1,0,0,1,0,1,0,2,0,2019HU0963881,0,2,2,0,-1,0,0,0,1,3,0,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,-1,0,0,0,2,2,46,2,2,501,1,1000,0,0,0,2,8,0,0,0,2,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,64,2,200,1,2,0,0,0,0,1,0,0,0,0,21,-1,21,50,1,25,1,21,46,18,31,2,0,18,9,23,2,0,0,2,0,0,0,0,0,1,5,0,0,4,0,0,0,1,0,80,0,2,0,1099,0,0,9,2,1943,0,1,0,6105,0,434171,-1,-1,-1,0,-1,0,3200,1,46,1,2,-1,-1,-1,46
3,7378,9500,0,0,211,138,88,433,0,0,186,256,473,105,116,332,0,0,0,9,0,0,0,0,10,70,347,292,-19999,192,0,383,267,1,376,0,1,284,327,78,1,1,2,303,77,0,126,0,364,171,414,46,182,159,0,7460,123,99,1,0,0,4,0,36,0,29,88,91,74,79,2,128,112,2,28,1,0,0,110,0,2018,1.000000,0,88,28,35,100,40000,171,108,52,167,33,122,116,199,37,98,161,154,1,29,46,322,1254,735,211,0,0,0,0,938,451,24,488,680,785,264,0,0,0,1,2,0,0,534,0,705,0,512,591,262,0,0,802,800,0,387,695,298,0,1,4,0,1,0,-1,0,0,0,0,0,271,46,86,321,0,0,256,105,283,159,377,399,0,0,601,991,723,3,0,776,563,607,899,218,243,505,0,600,-1,1,591,170,175,942,930,373,712,658,0,-1,0,999,858,0,584,2,0,0,0,809,0,5,46,0,0,168,460,734,1061,599,3,514,518,772,-1,0,197,0,0,1,568,812,3,0,727,526,0,700,242,5,0,194,246,667,0,9,904,258,0,0,0,2,0,1,0,0,452,526,284,0,204,420,107,46,331,470,100,0,154,350,65,5,2,0,0,0,0,0,430,93,1,245,130,203,1,305,368,276,256,277,170,0,4,-1,299,3,1,1,999,0,1,3,999,1,0,0,0,1,0,0,770,37,0,-1,46,1,-1,3,2,0,1,0,2,0,-1,1,0,0,0,0,3,25,1,1,0,1,0,P,-10001,0,0,0,0,0,0,0,0,-1,46,5,0,15000,2,1928,0,2,0,0,0,608,0,2,2,2,1,46,0,0,0,600,0,0,-1,0,0,0,0,0,0,1,0,2019HU0551820,0,2,2,0,-1,0,0,0,19,1,0,0,2,0,1,1,0,55,7,2,0,2,-1,0,0,0,0,0,-1,4,590,0,2,2,46,0,2,86,1,460,0,0,0,0,0,0,0,1,3,0,1.010145,1,0,0,2,0,-1,0,0,0,1,0,1,3,2,-10001,2,0,0,0,0,0,0,0,0,0,0,215,-1,1,497,1,851,2,344,46,227,717,1,0,889,642,679,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,2,0,140,0,1,0,1099,-1,0,9,0,1943,0,3,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,1,46,2,3,-1,-1,-1,46
4,4161,9500,0,0,72,65,73,24,0,0,20,21,25,82,18,19,0,0,0,9,0,0,0,0,0,20,67,64,22400,70,0,20,29,1,67,0,1,77,93,20,1,0,2,94,25,2,18,0,69,26,19,46,81,126,0,169,83,209,1,0,0,3,0,364,0,212,523,505,195,68,2,70,259,2,340,1,0,0,362,0,1939,1.000000,-1,406,221,252,207,110500,349,224,0,327,55,182,45,91,153,265,91,121,1,558,46,21,36,18,20,0,0,0,0,30,6,0,21,4,6,27,0,0,0,1,1,0,0,8,0,6,0,37,17,8,0,0,13,6,0,24,14,16,0,2,4,0,1,0,1607,0,0,0,0,0,37,46,26,17,0,0,22,7,9,12,29,51,0,0,6,7,15,4,0,17,21,29,21,35,16,43,0,19,-1,1,25,6,8,45,18,43,21,27,0,6500,0,999,16,0,8,2,0,0,0,6,0,2,46,3,0,6,25,20,22,11,3,6,31,20,250000,0,27,0,0,1,26,6,4,0,37,19,0,31,21,7,1,23,29,19,0,9,37,22,0,0,1400,1,1,1,1,0,21,47,20,0,8,25,61,46,38,23,8,0,39,56,14,1,0,2,0,0,0,0,0,52,2,44,27,53,2,21,31,13,8,16,27,0,1,-1,56,4,0,1,82,1,1,1,999,1,0,0,2,2,0,1,37,1,0,-1,46,1,-1,3,8,0,4,0,1,0,-1,1,0,0,0,2,3,25,1,1,0,1,0,P,-10001,0,0,0,0,0,0,0,0,1000,46,12,0,103700,2,1928,0,2,0,0,0,0,0,1,2,2,2,46,0,0,0,600,1,0,-1,0,0,0,0,0,1,0,1,2019HU0502788,0,0,0,0,-1,1,1,0,46,0,7,0,2,1,1,1,0,0,13,0,0,4,-1,1,0,1,1,0,-1,1,590,1,0,0,46,2,2,405,1,80,0,0,0,0,0,0,0,2,3,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,10,2,-10001,3,19,0,0,6,0,0,0,0,0,0,8,-1,7,38,1,23,1,34,46,28,22,2,0,26,38,21,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,200,0,2,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,2,46,1,1,-1,-1,-1,46
5,4752,9500,0,0,225,172,75,85,0,0,181,269,266,78,208,431,0,0,0,9,0,0,0,0,9,202,79,418,7700,352,0,59,213,1,291,0,0,213,299,262,1,1,2,321,510,2,308,0,405,210,69,46,296,257,0,169,85,306,1,0,0,3,0,97,0,101,97,93,260,93,2,87,355,2,356,1,0,0,105,0,1939,1.000000,-1,86,374,307,279,67000,100,283,0,303,422,494,338,91,255,308,321,342,1,304,46,525,79,79,432,0,1,1,1,282,310,0,88,259,237,337,1,0,0,1,1,1,1,187,0,137,1,288,254,339,0,0,284,87,0,516,654,240,1,2,4,0,1,0,2242,0,3,0,0,1,516,46,239,654,1,0,284,339,137,186,254,287,1,0,107,305,279,1,1,491,379,446,292,392,388,62,1,287,30000,1,374,289,316,69,46,500,495,73,0,4250,3,999,282,1,264,2,1,1,0,338,0,2,46,3,0,435,67,69,256,297,4,381,267,403,450000,0,290,1,1,1,540,81,1,0,281,342,0,388,242,0,1,319,286,108,1,5160,102,410,1,1,1200,1,1,1,1,1,225,289,309,0,264,281,500,46,73,495,289,0,374,69,316,1,0,2,0,1,3,0,0,391,2,62,388,446,5,379,292,305,107,491,279,0,4,0,254,4,0,1,999,1,1,1,999,0,0,1,2,2,0,1,254,1,1,0,46,1,52M1,3,8,0,5,0,3,0,-1,1,46,0,84,2,3,20,1,0,4,1,1,P,0,0,0,1,0,1,10,1,0,1200,46,11,1,426000,2,1928,1,2,0,1,1,0,1,1,2,2,2,46,0,0,0,500,0,0,-1,0,0,1,0,0,0,1,0,2019HU0798112,0,2,2,0,-1,0,1,0,46,1,0,0,2,0,1,1,0,49,1,2,0,5,-1,0,0,0,0,0,-1,2,0,1,2,2,46,2,2,501,1,2900,0,0,1,2,50,0,0,2,1,1,1.010145,1,0,400,0,0,0,1,0,0,1,1,1,43,2,0,1,6,0,0,0,1,1,0,1,0,2,499,-1,19,86,1,128,1,393,46,394,356,4,1,346,80,245,1,1,0,3,0,0,1,1,0,1,5,1,0,2,1,0,1,2,0,400,0,2,1,1099,0,1,9,0,1943,1,1,1,1099,0,433071,-1,-1,-1,1,-1,1,30000,1,46,1,1,-1,-1,-1,46
6,3019,9500,0,2,124,247,181,228,0,0,363,363,209,60,377,329,1,0,0,9,0,0,0,0,1,210,204,81,9000,243,0,320,181,1,199,0,0,85,83,260,2,0,2,303,272,2,190,0,65,423,339,46,66,196,0,7071,359,311,2,0,1,4,0,526,0,73,184,70,86,201,2,248,183,2,201,1,0,0,225,0,1999,1.000000,0,225,341,349,209,28000,264,139,52,274,168,154,169,83,67,65,309,190,1,65,46,639,610,516,529,0,0,0,0,432,434,21,806,460,122,418,1,0,0,1,1,0,1,480,0,582,0,125,483,449,0,0,141,685,0,412,728,692,0,2,4,1,1,0,-1,0,3,0,2,0,412,46,692,728,0,0,141,450,583,480,483,125,0,0,730,798,438,2,0,629,127,452,398,123,619,423,0,428,62000,1,135,352,732,433,123,116,378,448,0,-1,3,999,456,0,435,2,0,0,0,423,0,4,46,0,0,151,401,135,122,417,1,137,702,423,-1,0,705,0,0,1,396,439,1,0,449,504,0,726,386,0,0,144,428,458,1,110,722,823,0,2,0,1,0,1,0,0,542,474,400,0,435,455,116,46,449,379,353,0,135,433,731,1,2,2,0,0,3,0,1500,123,4,423,618,453,1,127,399,798,729,629,438,0,4,0,463,2,1,1,999,1,1,1,999,0,0,0,2,4,0,0,463,1,0,0,46,0,6214,1,8,0,4,0,2,0,-1,1,46,0,91,2,1,20,1,0,4,1,0,P,0,0,0,0,0,0,15,0,0,-1,46,1,0,-60000,2,1928,0,2,0,0,0,1500,0,1,2,2,2,46,0,0,0,500,0,0,-1,0,0,0,0,0,0,1,0,2019HU1385355,0,2,2,0,-1,0,0,0,46,3,0,0,2,0,1,1,0,46,0,2,0,1,-1,0,0,0,0,0,0,0,0,0,2,2,46,2,2,473,1,2,0,0,0,0,40,0,0,0,3,0,1.010145,1,0,590,0,0,-1,0,0,0,1,0,1,27,2,0,5,0,0,0,0,0,6,0,0,0,0,645,-1,21,357,1,161,1,136,46,408,611,2,0,438,126,465,12,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,2,0,-1,0,1099,0,0,9,2,1943,0,1,0,6002,0,113021,-1,-1,-1,0,-1,0,62000,1,46,1,3,-1,-1,-1,46
7,4291,9500,0,0,140,153,119,129,0,0,174,186,41,111,25,28,1,0,0,9,0,0,0,0,9,112,41,46,19490,138,1,150,159,1,197,0,0,202,155,177,1,1,2,117,110,2,44,0,141,199,220,46,313,257,0,169,343,359,1,0,0,2,0,74,0,61,235,59,295,266,2,408,279,2,58,2,0,0,221,0,1939,1.000000,0,322,24,237,132,303000,383,103,0,235,40,69,85,193,32,417,331,251,1,245,46,40,162,114,167,0,0,0,0,139,48,0,195,28,47,162,0,0,0,1,2,0,0,242,0,194,0,149,109,180,0,0,156,269,0,108,35,116,0,2,4,0,1,0,1417,0,0,0,0,0,326,46,286,84,0,0,330,380,469,557,312,323,0,0,231,106,33,4,0,34,140,103,41,147,36,204,0,125,-1,1,94,182,149,134,175,49,171,140,0,1550,0,32,121,0,207,2,0,0,0,52,0,1,46,3,0,39,127,162,126,60,4,51,94,119,60000,0,150,0,0,1,96,117,4,0,159,187,0,122,182,2,2,209,287,108,0,9,147,41,0,0,450,2,1,1,2,0,103,183,204,0,399,361,101,46,373,307,391,0,210,382,372,1,0,0,0,0,0,0,0,358,3,269,79,238,4,287,126,252,375,103,95,0,2,-1,254,4,0,1,82,2,1,1,999,1,0,0,0,3,0,0,119,1,0,-1,46,1,-1,3,7,0,4,0,1,0,4900,1,0,0,0,2,3,25,1,1,0,1,0,P,-10001,0,0,0,0,0,0,0,0,840,46,7,1,60000,2,1928,0,2,0,0,0,0,0,1,2,2,2,46,0,0,0,300,0,0,-1,0,0,0,0,0,0,0,0,2019HU0571706,0,0,0,0,-1,0,2,0,46,1,1,0,2,0,1,1,0,0,1,2,0,4,-1,0,0,0,0,0,-1,2,0,0,2,0,46,2,3,233,1,350,0,0,0,0,0,0,0,2,1,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,1,2,-10001,1,28,0,0,0,0,0,0,0,0,0,116,-1,0,116,1,179,1,37,46,140,30,3,0,41,88,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,2,0,170,0,1,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,0,46,1,1,-1,-1,-1,46
8,5436,9500,0,0,278,79,83,233,0,0,66,204,357,198,78,89,0,0,0,9,0,0,1,0,3,189,199,240,-19999,179,1,289,356,1,314,0,0,275,364,284,1,1,2,69,318,0,343,0,189,72,193,46,198,760,0,1180,464,532,1,0,0,4,0,753,0,464,160,448,287,188,2,602,973,2,353,0,0,0,828,0,2012,1.000000,0,594,566,223,666,50000,203,225,52,544,537,719,146,623,658,534,795,157,0,500,46,423,295,209,63,0,0,0,0,403,452,0,192,183,213,219,0,0,0,1,2,0,0,80,0,357,0,457,234,229,0,0,262,91,0,157,305,246,0,2,4,2,2,0,512,0,2,0,0,0,57,46,228,347,0,0,283,190,345,55,244,397,0,0,78,337,392,3,0,72,117,257,225,87,420,482,0,249,0,1,153,181,232,294,372,318,238,89,0,2050,2,999,386,0,294,2,0,0,0,269,0,2,46,0,0,106,94,380,221,58,4,282,369,268,75000,0,390,0,0,1,213,530,2,0,263,82,0,213,257,0,0,512,214,226,6,9,48,210,0,0,0,2,3,1,0,0,80,191,160,0,278,198,146,46,94,264,216,0,199,292,225,1,0,2,0,0,3,0,0,51,4,384,368,215,7,63,228,210,60,63,301,0,1,0,235,2,0,1,82,0,1,1,999,0,0,0,2,4,0,1,533,1,0,0,46,0,-1,3,4,0,3,1,3,0,-1,1,0,0,0,0,3,25,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,670,46,1,0,23000,2,1928,0,2,0,0,0,0,0,2,2,2,2,46,1,1,0,400,0,0,-1,0,0,2,1,1,0,1,0,2019HU1127394,0,2,2,0,-1,0,0,0,46,1,0,0,2,0,1,1,0,31,7,2,0,2,0,0,0,0,0,0,-1,4,0,0,2,2,46,0,2,150,1,780,0,0,0,2,0,0,0,0,1,0,1.010145,1,0,0,0,1,0,0,0,0,1,0,1,47,2,0,3,27,0,0,0,0,6,0,0,0,0,362,-1,1,384,1,222,2,79,46,298,224,2,0,301,320,81,7,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,100,0,0,0,1099,0,0,9,0,1943,0,3,0,1099,0,-1,-1,-1,-1,1,-1,0,0,1,46,1,2,-1,-1,-1,46
9,6888,9500,0,1,46,145,213,154,0,0,144,38,119,43,143,35,0,0,0,9,0,0,0,0,1,130,42,247,101000,258,0,254,302,1,146,0,0,122,134,94,2,0,1,137,36,2,201,0,123,41,119,46,410,67,0,7860,252,281,1,0,0,4,0,273,0,293,409,221,440,457,2,266,70,2,264,1,0,0,82,0,2005,1.000000,0,230,282,90,224,161400,79,67,52,247,258,429,63,239,228,252,438,80,1,245,46,46,94,29,113,0,0,0,0,33,97,0,117,36,98,186,1,0,0,1,1,0,1,100,0,93,0,153,29,26,0,0,97,24,0,97,103,173,0,2,4,1,1,0,399,0,3,0,2,0,134,46,210,125,1,0,116,41,119,111,38,177,0,0,140,150,38,2,0,43,104,101,114,35,118,43,0,103,101000,1,145,164,124,31,191,125,154,131,0,275,3,82,200,0,82,2,0,0,0,165,0,2,46,0,0,183,83,102,22,89,4,80,31,174,230000,0,77,0,0,1,90,140,2,0,82,39,0,27,119,0,0,26,130,106,1,1006,94,145,0,1,0,1,3,1,0,0,105,99,91,0,116,229,136,46,147,198,201,0,186,40,147,1,0,2,0,0,3,0,0,48,4,48,126,103,5,127,176,202,195,63,44,0,2,0,104,2,0,1,32,1,1,1,999,0,0,0,2,4,0,1,100,1,0,0,46,0,332M,3,10,0,5,0,3,0,-1,1,46,0,90,2,3,21,1,0,4,1,0,P,0,0,0,0,0,0,10,0,0,2500,46,5,0,109200,2,1928,0,2,0,0,0,0,0,1,2,2,2,46,0,0,0,600,0,0,-1,0,0,2,0,2,0,2,0,2019HU0329063,0,2,2,0,-1,0,0,0,46,1,0,0,2,0,1,1,0,25,7,2,0,4,-1,0,0,0,0,0,-1,4,0,0,2,2,46,2,2,501,1,810,0,0,0,2,45,0,0,0,1,0,1.010145,1,0,400,0,0,0,0,0,0,1,0,1,58,2,0,1,4,0,0,0,0,1,0,0,0,0,27,-1,21,127,1,31,1,100,46,96,182,3,0,86,142,144,2,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,90,0,2,0,5507,0,0,9,1,1943,0,1,0,2602,0,151211,-1,-1,-1,0,-1,0,101000,1,46,1,2,-1,-1,-1,46
