,index,HHLANP,FBATHP,DRIVESP,WGTP23,WGTP22,WGTP25,WGTP24,RACNH,FWATP,WGTP21,WGTP20,WGTP27,WGTP26,WGTP29,WGTP28,FBROADBNDP,FDRATXP,FWKWNP,HOTWAT,FWKHP,FFULP,FRACP,FJWDP,WORKSTAT,WGTP34,WGTP33,WGTP36,PINCP,WGTP35,FPOBP,WGTP30,WGTP32,STOV,WGTP31,FMHP,RACAIAN,WGTP38,WGTP37,WGTP39,PUBCOV,SRNT,SEX,WGTP45,WGTP44,DOUT,WGTP47,FACCESSP,WGTP46,WGTP41,WGTP40,state_x,WGTP43,WGTP42,RACPI,INDP,WGTP49,WGTP48,PRIVCOV,SFN,FINTP,HUPAC,SFR,WGTP50,FBLDP,WGTP56,WGTP55,WGTP58,WGTP57,WGTP52,DEAR,WGTP51,WGTP54,DIS,WGTP53,ACR,VACS,FINSP,WGTP59,FMILPP,MARHYP,ADJHSG,PAP,WGTP7,PWGTP30,WGTP6,PWGTP31,HINCP,WGTP5,PWGTP32,WKWN,WGTP4,PWGTP33,PWGTP34,PWGTP35,WGTP9,PWGTP36,WGTP8,WGTP3,WGTP2,RACWHT,WGTP1,state_y,PWGTP26,PWGTP27,PWGTP28,PWGTP29,FBDSP,FWKLP,FSCHP,FMARHTP,PWGTP20,PWGTP21,GRPIP,PWGTP22,PWGTP23,PWGTP24,PWGTP25,JWTRNS,FRNTMP,FOTHSVCEXP,CIT,LAPTOP,FMRGIP,JWRIP,PWGTP15,FCOMPOTHXP,PWGTP16,FSEMP,PWGTP17,PWGTP18,PWGTP19,ENG,FLANP,PWGTP10,PWGTP11,FCITWP,PWGTP12,PWGTP13,PWGTP14,FSSIP,FS,DIVISION,WRK,HICOV,DRATX,SMOCP,VPS,NWLA,FACRP,SCIENGRLP,FJWTRNSP,WGTP12,state_x,WGTP14,WGTP13,AGS,FSTOVP,WGTP10,WGTP19,WGTP16,WGTP15,WGTP18,WGTP17,FMARHWP,FTELP,PWGTP73,PWGTP74,PWGTP75,QTRBIR,FPERNP,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP70,PWGTP71,PWGTP72,FDISP,PWGTP,WAGP,RWAT,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,FPLMPRP,TAXAMT,NWLK,ANC2P,PWGTP60,FPUBCOVP,PWGTP61,REGION,FMARHYP,FRETP,SMP,PWGTP59,FTENP,BLD,state_y,SMX,FVEHP,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,GASFP,PWGTP56,PWGTP57,PWGTP58,VALP,HIMRKS,PWGTP50,FDEYEP,FCITP,RACNUM,PWGTP48,PWGTP49,SPORDER,FANCP,PWGTP40,PWGTP41,DRAT,PWGTP42,PWGTP43,ESP,MRGI,PWGTP44,WGTP,PWGTP45,ESR,OCCP,PWGTP46,PWGTP47,FMRGP,COW,MRGP,TABLET,MRGX,MULTG,MRGT,FOCCP,PWGTP37,PWGTP38,PWGTP39,FREFRP,WGTP61,WGTP60,WGTP67,state_x,WGTP69,WGTP68,WGTP63,FRWATP,WGTP62,WGTP65,WGTP64,RAC1P,RNTM,DREM,MIGSP,FHICOVP,NWRE,FDIALUPP,RNTP,WGTP70,HUPAOC,WGTP72,WGTP71,WGTP78,MV,WGTP77,WGTP79,WGTP74,WGTP73,WGTP76,WGTP75,FAGSP,ANC,OIP,WGTP80,NP,NR,LNGI,ANC1P,HISPEED,PLM,RAC3P,LANP,OC,FLAPTOPP,FPRIVCOVP,LANX,HUPARC,FMVP,SVAL,PWGTP80,RAC2P,FPOWSP,SSP,state_y,R18,NAICSP,WATFP,RMSP,FDRATP,BDSP,FGASP,RESMODE,FSEXP,MHP,REFR,POWSP,FPLMP,JWAP,DIALUP,ELEFP,RELSHIPP,MIG,RC,MIL,WAOB,FHINS7P,RT,INTP,RACASN,FRELSHIPP,FINDP,FHISPEEDP,FPAP,JWMNP,FHINS6P,FKITP,INSP,ST,YBL,FFINCP,FINCP,HINS6,YOEP,FSMXHP,HINS7,FTABLETP,FLANXP,FCOWP,GRNTP,FJWMNP,HINS1,HINS2,HINS3,HINS4,state_x,FDDRSP,FWAGP,FGRNTP,PUMA,FHINS5P,FSCHGP,FHINS5C,FVACSP,FHOTWATP,R60,FMARHDP,R65,FMIGSP,MARHT,FHINS4P,SERIALNO,DECADE,MARHW,MARHM,FGCRP,FHINS4C,PSF,NOC,RACSOR,POBP,CPLT,NOP,FSMARTPHONP,FULP,FHINS3P,SINK,KIT,FVALP,JWDP,WKEXREL,DPHY,FWRKP,NPF,FHINS3C,FDEARP,NPP,FHINS2P,FSCHLP,FRWATPRP,MLPCD,FPARC,MIGPUMA,HUGCL,DDRS,MARHD,state_y,SATELLITE,FULFP,POVPIP,BATH,WATP,GCM,FSATELLITEP,FHINS1P,GCL,WKHP,GCR,FRNTP,NRC,HFL,FSMP,ADJINC,TYPE,FRMSP,POWPUMA,PARTNER,FELEP,CONP,FMIGP,FFSP,FGCMP,HISP,FESRP,HHL,AGEP,DEYE,SEMP,HHT,OCPIP,FGCLP,FENGP,SCHG,FTAXP,MSP,RACBLK,FMRGTP,FAGEP,FER,PWGTP9,MLPFG,SCHL,PWGTP8,NATIVITY,PWGTP7,SMARTPHONE,PWGTP6,state_x,PWGTP5,PWGTP4,VEH,FFERP,PWGTP3,PWGTP2,PWGTP1,HHT2,FDREMP,FYOEP,NWAB,FCONP,FYBLP,FOIP,FHINCP,FHISP,BROADBND,NWAV,FDPHYP,FFODP,PAOC,FMARHMP,SSIP,FJWRIP,COMPOTHX,FSINKP,ELEP,FHFLP,WIF,FSMXSP,FOD2P,RETP,FSSP,PLMPRP,SCIENGP,CITWP,FMILSP,ACCESS,FPINCP,FOD1P,FMARP,SOCP,MLPE,MLPH,MLPA,FSMOCP,MLPB,FDOUTP,PERNP,SCH,state_y,TEL,TEN,MLPI,MLPJ,MLPK,state
0,5745,9500,0,1,23,101,84,23,0,0,82,82,28,16,64,77,0,0,0,9,0,0,0,1,1,27,83,25,45000,75,0,74,30,1,80,0,0,21,26,34,2,0,2,92,157,2,116,0,126,83,92,50,18,65,0,1190,66,20,1,0,0,4,0,102,0,133,66,102,66,17,2,24,82,2,111,1,0,0,59,0,1939,1.000000,0,69,36,65,376,84000,98,291,52,55,38,158,169,63,51,106,86,62,1,89,50,128,146,26,39,0,0,0,0,90,29,26,37,136,138,28,1,0,0,1,1,0,3,104,0,92,0,24,88,128,0,0,120,66,0,37,92,94,0,1,1,1,1,0,-1,0,3,0,0,0,38,50,71,22,0,0,18,76,21,71,19,73,0,0,275,149,144,3,0,259,198,174,135,239,86,49,0,152,8000,1,138,50,173,44,186,171,49,135,0,4550,3,999,164,0,120,1,0,0,0,131,0,2,50,0,0,105,199,96,106,112,3,79,185,98,-1,0,109,0,0,1,34,33,1,0,84,25,0,28,160,0,0,182,99,46,1,4200,95,154,0,1,0,2,0,1,0,0,171,134,74,0,156,144,25,50,56,23,19,0,75,22,75,1,0,2,0,0,3,0,0,126,4,20,19,122,3,53,62,62,157,115,64,0,1,0,25,4,0,1,51,2,1,1,999,0,0,0,2,4,0,1,47,1,0,0,50,0,311811,3,8,0,3,0,1,0,-1,1,50,0,69,2,3,25,1,0,4,1,0,P,0,0,0,0,0,0,25,0,0,960,50,1,1,84000,2,1928,0,2,0,0,0,0,0,1,2,2,2,50,0,1,0,300,0,0,-1,0,0,0,0,0,0,0,0,2019HU0871619,0,0,0,0,0,0,2,0,50,3,0,0,900,0,1,1,0,115,14,2,0,3,-1,0,0,0,0,0,-1,2,0,0,2,0,50,2,3,140,1,2,0,0,0,2,25,0,0,2,4,0,1.010145,1,0,300,4,0,-1,0,0,0,1,0,1,35,2,0,3,0,0,0,0,0,6,0,0,0,2,178,-1,16,155,1,29,2,140,50,283,221,3,0,185,181,177,2,0,0,3,0,0,0,1,0,1,5,0,0,4,0,0,0,2,0,150,0,3,0,1099,0,0,9,0,1943,0,1,0,1099,0,434051,-1,-1,-1,0,-1,0,8000,1,50,1,1,-1,-1,-1,50
1,5957,9500,0,0,45,296,168,144,0,0,156,53,279,191,130,51,0,0,0,9,0,0,0,0,8,226,245,52,14500,54,0,142,157,1,298,0,0,213,164,159,2,0,2,180,134,2,264,0,191,174,54,50,11,22,0,170,33,68,2,0,0,4,0,30,0,69,10,34,41,39,2,28,27,2,33,3,0,0,55,0,2018,1.000000,0,11,8,61,8,21800,31,11,52,7,13,61,30,33,35,57,9,29,1,59,50,14,38,9,9,0,0,0,0,43,32,28,37,48,73,36,0,0,0,1,1,0,0,12,0,35,0,9,53,64,0,0,7,36,0,12,29,39,0,1,1,2,1,0,-1,0,2,0,0,0,12,50,33,35,6,0,44,50,58,12,28,34,1,0,8,58,35,4,0,32,11,50,26,9,8,11,0,32,0,1,60,30,25,62,37,34,33,62,0,6500,2,999,30,0,26,1,0,0,800,56,0,2,50,0,0,34,55,41,40,56,1,33,68,12,-1,0,58,0,0,1,12,11,2,0,33,35,0,38,37,0,0,68,37,32,6,9,9,42,0,0,0,2,0,1,0,0,52,9,9,0,41,36,33,50,62,32,30,0,59,63,25,1,0,2,0,0,2,0,0,10,4,10,8,50,7,11,26,59,8,31,35,0,1,0,10,2,0,1,11,1,1,1,999,0,0,0,2,4,0,0,9,1,0,11100,50,0,111,2,8,0,3,0,1,0,-1,1,50,0,95,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,5,0,0,1900,50,6,0,21800,2,1928,0,2,0,0,0,0,0,2,2,1,2,50,0,0,0,400,0,0,-1,0,0,2,0,1,0,3,0,2019HU1008825,0,2,2,0,0,0,0,0,50,1,0,0,2,0,1,1,0,0,9,2,0,2,0,0,0,0,0,0,-1,4,0,0,2,2,50,2,1,116,1,2,0,0,0,2,0,0,0,0,2,0,1.010145,1,0,0,0,0,-1,0,0,0,1,0,1,68,2,0,1,0,0,0,0,0,1,0,0,0,0,64,-1,13,66,1,35,1,60,50,31,7,2,0,8,28,58,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,70,0,2,0,1099,0,0,9,1,1943,0,1,0,5504,0,519010,-1,-1,-1,0,-1,0,4700,1,50,1,1,-1,-1,-1,50
2,2794,9500,0,1,106,113,131,138,0,0,139,41,205,239,117,172,0,0,0,9,0,0,0,0,3,117,122,144,3600,193,0,33,185,1,129,0,0,33,36,34,2,0,2,111,126,2,44,0,37,148,181,50,36,43,0,169,30,33,1,0,1,4,0,10,0,31,11,8,42,60,2,28,10,1,24,3,0,0,52,0,1959,1.000000,0,25,85,8,33,31400,50,11,0,25,33,40,84,43,28,37,49,37,1,32,50,44,38,68,60,0,0,0,0,13,11,0,11,51,37,38,0,0,0,4,1,0,0,38,0,42,0,9,37,64,1,0,14,46,0,65,38,12,0,2,1,2,1,0,1425,0,2,0,0,0,52,50,61,83,0,0,45,44,56,16,81,90,0,0,15,73,122,3,0,53,18,15,64,60,60,61,0,64,-1,1,22,139,82,117,80,74,122,24,0,2250,0,999,64,0,49,1,0,0,0,60,0,2,50,3,0,34,14,49,64,38,4,44,67,46,150000,0,58,0,0,1,62,63,2,0,13,9,0,15,35,0,2,44,32,32,6,4760,30,37,0,1,1200,1,1,1,1,1,70,38,12,0,55,47,27,50,14,84,90,0,15,97,47,1,0,2,0,0,0,0,0,41,2,42,52,11,5,10,42,51,10,47,96,0,1,-1,46,4,0,1,22,1,1,1,999,1,0,0,2,2,0,1,61,1,0,-1,50,0,-1,2,8,0,3,0,1,0,-1,1,0,0,0,0,3,21,1,0,4,1,1,P,900,0,0,0,0,0,0,1,0,620,50,1,1,31400,2,1928,0,2,0,0,0,0,0,2,1,1,2,50,0,0,0,400,0,0,-1,0,0,2,0,2,0,1,0,2019HU0377718,4,2,2,0,-1,0,0,0,110,1,0,0,2,0,1,1,0,0,9,2,0,2,0,0,0,0,0,0,-1,4,0,0,2,2,50,2,2,251,1,150,0,0,0,2,0,0,0,0,2,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,3,70,2,0,1,44,0,0,0,0,1,0,0,0,0,8,-1,19,12,2,41,2,41,50,13,62,2,0,16,98,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,120,0,2,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,2,50,1,1,-1,-1,-1,50
3,4021,9500,0,0,184,114,38,134,0,0,40,109,132,38,37,120,0,0,0,9,0,0,0,0,10,143,193,41,-19999,162,0,247,219,1,120,0,0,133,132,145,1,0,1,127,37,0,34,0,124,131,40,50,131,130,0,3980,115,33,1,0,1,4,0,120,1,38,115,36,111,34,2,28,36,2,39,2,0,0,122,0,1995,1.000000,0,111,127,123,34,165000,202,29,52,178,33,38,109,106,32,195,144,121,1,111,50,49,61,118,76,0,0,0,0,44,64,0,108,95,73,84,0,0,0,1,2,0,0,60,0,18,0,18,74,64,0,0,60,14,0,57,73,68,0,2,1,2,1,0,1965,0,2,0,0,0,58,50,131,232,0,0,193,27,129,108,34,206,0,0,56,176,214,3,0,212,69,428,468,73,298,356,0,256,27600,1,363,86,281,284,417,54,190,391,0,-1,3,999,181,0,334,1,0,0,0,468,0,6,50,0,0,102,53,59,52,65,4,89,72,56,320000,0,77,0,0,1,71,94,1,0,116,110,0,58,53,0,0,95,62,91,6,9,93,106,0,0,0,2,3,1,0,0,48,96,95,0,57,64,68,50,141,101,33,0,186,144,107,1,2,2,50,0,3,0,1000,42,4,137,135,218,1,32,208,85,32,110,118,0,4,0,113,2,1,1,999,1,1,1,999,0,0,0,2,4,0,0,146,1,0,0,50,0,3399ZM,2,8,0,3,0,3,0,-1,1,50,1,93,2,3,20,1,0,4,1,1,P,0,0,0,1,1,1,10,1,1,0,50,5,0,-60000,2,1928,0,2,1,0,1,0,1,1,2,2,2,50,0,0,0,300,0,0,-1,0,0,1,0,1,0,1,0,2019HU1218471,0,2,2,0,-1,0,0,0,33,0,0,0,3500,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,-1,0,0,0,2,2,50,0,3,85,1,2,0,0,0,2,0,0,0,0,2,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,85,2,0,4,101,0,0,0,0,2,0,0,0,0,17,-1,15,58,1,18,2,18,50,294,245,1,0,321,90,99,8,0,0,3,0,1,0,0,0,1,5,0,0,0,0,0,0,2,0,100,0,-1,0,1099,0,0,9,0,1943,0,1,0,1099,0,435071,-1,-1,-1,0,-1,0,27600,1,50,1,3,-1,-1,-1,50
4,2189,9500,0,0,32,155,127,231,0,0,139,232,143,124,266,52,0,0,0,9,1,0,0,0,0,38,160,255,70000,41,0,115,38,1,129,0,0,126,200,119,2,0,1,143,45,2,119,0,121,155,49,50,226,131,0,7290,51,279,1,0,0,4,0,125,0,42,220,116,41,235,2,149,222,2,144,3,0,0,109,0,1985,1.000000,0,141,114,138,129,70000,142,39,52,207,160,38,40,206,255,56,33,112,1,141,50,2,0,2,7,-1,0,0,0,2,12,0,8,5,12,6,0,-1,-1,1,0,-1,0,11,-1,11,0,7,0,7,0,0,7,8,0,9,6,11,0,1,1,0,1,0,-1,0,3,-1,0,0,0,50,0,0,0,-1,0,0,0,0,0,0,0,-1,2,17,14,4,0,12,12,14,26,11,2,0,0,13,0,0,26,13,2,17,32,17,14,20,-1,-1,3,50,1,0,26,1,0,1,0,0,-1,0,50,0,-1,8,8,6,11,13,0,12,7,0,-1,0,6,0,0,1,2,5,1,0,0,12,0,9,7,0,0,11,0,7,6,9,0,0,-1,0,0,0,0,0,0,0,9,1,7,-1,0,0,0,50,0,0,0,-1,0,0,0,1,0,2,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0,1,-1,0,32,0,0,1,999,-1,-1,0,2,0,-1,-1,18,1,0,0,50,0,5413,2,7,0,3,0,2,0,-1,1,50,0,0,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,1800,50,1,0,-60000,2,1928,0,2,0,0,0,0,0,2,1,2,2,50,0,0,-1,200,0,0,-1,-1,-1,-1,0,-1,0,2,0,2019GQ0070651,0,2,2,0,0,-1,-1,0,25,0,0,-1,2,0,0,0,-1,0,0,1,0,1,-1,0,-1,0,1,-1,-1,0,300,-1,2,2,50,0,0,-1,0,2,0,-1,0,2,0,0,-1,-1,0,-1,1.010145,2,-1,0,-1,-1,-1,0,0,0,1,0,0,63,1,0,0,0,0,0,12,-1,5,0,-1,0,0,5,-1,12,2,1,0,0,0,50,14,22,-1,0,12,1,1,0,0,0,3,-1,-1,1,-1,0,0,5,0,0,0,0,4300,0,0,-1,2,-1,-1,-1,1099,0,1,0,0,1943,0,0,1,1099,0,-1,-1,-1,-1,-1,-1,0,0,1,50,0,0,-1,-1,-1,50
5,4610,1170,0,1,91,16,98,75,0,0,53,16,118,21,52,117,0,0,0,9,0,0,0,0,4,60,97,69,32500,62,0,80,18,1,24,0,0,68,93,59,2,0,1,82,63,2,94,0,15,86,36,50,123,120,0,169,174,100,2,0,0,4,0,102,0,107,143,93,132,106,2,42,34,1,32,3,0,0,89,0,1986,1.000000,0,96,116,77,31,8800,32,86,0,28,26,32,162,134,100,97,141,83,1,178,50,3,38,23,28,0,0,0,0,21,4,0,6,30,22,20,0,0,0,1,1,0,0,14,0,29,0,26,4,11,0,0,50,9,0,30,94,11,0,2,1,2,1,0,1073,0,2,0,1,0,31,50,26,29,1,0,88,116,103,148,71,146,0,0,32,25,152,4,0,82,137,91,74,108,37,96,0,93,0,1,68,112,23,28,89,94,113,176,0,-1,2,999,88,0,130,1,1,0,0,89,0,1,50,3,0,15,30,33,19,15,3,27,33,6,100000,0,34,0,0,1,20,14,2,0,18,4,0,10,20,0,1,15,40,18,6,5740,5,26,0,2,690,1,1,1,1,0,38,8,3,0,12,48,63,50,175,114,113,0,68,28,23,1,2,1,0,0,3,0,200,108,4,95,37,91,5,137,74,25,32,82,152,0,1,0,120,1,0,1,22,0,1,1,999,0,0,0,2,4,0,0,120,1,0,4800,50,0,-1,2,4,0,3,0,2,0,-1,1,0,0,0,0,3,20,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,-1,50,6,0,-60000,2,1928,0,2,0,0,0,280,0,2,2,1,1,50,0,0,0,300,0,0,-1,0,0,0,0,0,0,1,0,2019HU0128649,0,2,2,0,-1,0,1,0,9,1,0,0,1500,0,1,1,0,0,5,2,0,3,-1,0,0,0,0,0,-1,1,3300,0,2,2,50,2,3,155,1,820,0,0,0,2,30,0,0,1,4,0,1.010145,1,0,0,0,0,0,0,0,0,3,0,1,34,2,0,1,41,0,0,0,0,1,0,0,0,2,16,-1,21,13,1,37,1,4,50,32,28,1,0,142,82,178,5,0,0,2,0,0,0,0,0,0,5,0,0,4,0,4000,0,2,0,80,0,-1,0,1099,0,0,9,0,1943,0,3,0,1099,0,-1,-1,-1,-1,0,-1,0,0,1,50,1,3,-1,-1,-1,50
6,5723,1210,0,1,9,34,36,38,0,0,48,45,37,9,62,60,0,0,0,9,0,0,0,0,1,43,24,9,72000,35,0,57,36,1,29,0,0,11,13,35,2,0,1,35,32,2,32,0,47,7,12,50,90,32,0,6370,100,101,1,0,0,4,0,147,0,172,159,83,30,101,2,108,29,2,31,1,0,1,136,0,1988,1.000000,0,112,27,92,101,65000,28,90,52,92,172,140,27,97,29,88,96,198,1,152,50,138,134,212,170,0,0,0,0,136,114,0,309,59,46,144,0,0,0,1,2,0,0,178,0,45,0,167,146,34,0,0,255,143,0,232,265,51,0,2,1,0,1,0,469,0,0,0,0,0,132,50,148,140,0,0,26,30,30,30,81,184,0,0,25,26,150,1,1,165,33,102,169,151,96,88,0,95,65000,1,27,91,83,156,117,85,89,100,0,2450,3,999,87,0,33,1,1,0,0,136,0,2,50,0,0,182,52,42,225,116,3,294,147,151,180000,0,45,0,0,1,263,231,4,0,156,147,0,265,44,5,0,39,84,126,0,9,101,105,0,0,0,2,3,2,0,0,170,173,279,0,98,90,92,50,99,89,91,0,27,156,83,1,0,2,0,0,3,0,0,152,4,89,97,102,5,33,170,26,25,165,150,0,1,0,88,1,0,1,22,1,1,1,999,0,0,0,2,4,1,1,88,1,0,0,50,0,491,2,5,0,2,0,2,0,-1,1,50,0,83,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,5,0,0,950,50,1,0,-60000,2,1928,0,2,0,0,0,0,0,1,2,2,2,50,0,0,0,300,0,0,-1,0,0,2,0,1,0,0,0,2019HU0848652,0,0,0,0,0,1,0,0,50,1,5,0,900,0,1,1,0,0,8,2,0,4,-1,0,0,0,1,0,-1,2,0,1,2,0,50,0,3,197,1,2,0,0,0,0,0,0,0,1,4,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,12,2,-10001,1,11,0,0,8,0,0,0,0,0,0,147,-1,9,52,1,187,1,133,50,28,92,2,0,96,198,152,5,0,0,3,0,0,0,1,0,2,5,0,0,4,0,0,0,2,0,50,1,-1,0,1099,0,0,9,0,1943,0,1,1,1099,0,435052,-1,-1,-1,1,-1,0,65000,1,50,1,2,-1,-1,-1,50
7,1284,9500,0,2,19,20,5,5,0,0,22,32,19,8,27,44,0,0,0,9,0,0,0,0,3,19,5,36,88200,60,0,11,23,1,25,0,0,22,41,18,1,0,1,59,41,2,17,0,25,27,8,50,19,28,0,9160,14,8,2,0,0,4,0,39,0,5,8,17,5,27,1,25,19,1,40,3,0,0,20,0,1974,1.000000,0,29,11,9,25,95800,8,24,39,5,5,18,60,25,35,32,23,23,1,18,50,52,9,53,57,0,0,0,0,40,82,41,57,9,12,62,1,0,0,1,1,0,1,35,0,32,0,8,35,40,0,0,28,32,0,12,32,28,0,1,1,1,1,1,-1,2,3,0,2,0,11,50,28,32,1,0,27,40,33,34,36,7,0,0,24,30,25,4,0,30,11,30,25,26,34,9,0,31,10200,1,47,7,11,59,31,8,53,50,0,-1,3,22,26,0,48,1,0,0,0,32,0,2,50,0,0,32,11,33,32,39,3,38,8,33,-1,0,33,0,0,1,45,51,1,0,28,41,3,48,13,0,0,9,31,50,1,2310,35,12,0,1,0,2,0,1,0,0,12,26,24,0,48,27,8,50,49,53,7,0,47,59,11,1,2,2,0,0,3,0,600,26,4,9,33,30,2,11,25,31,23,30,24,0,2,7300,28,1,0,1,88,2,1,1,999,0,0,0,2,4,0,0,28,1,0,0,50,0,8131,2,8,0,3,0,3,0,-1,1,50,0,100,1,3,20,1,0,3,1,0,P,0,0,0,0,0,0,90,0,0,2500,50,8,1,95800,2,1928,0,2,0,0,0,0,0,2,2,1,2,50,0,0,0,400,0,0,-1,0,0,0,0,0,0,1,0,2019HU0884656,0,2,2,0,0,0,0,0,26,0,0,0,2,0,1,1,0,46,0,2,0,1,-1,0,0,0,0,0,0,0,0,0,2,2,50,1,1,132,1,2,0,0,0,2,22,0,0,0,4,0,1.010145,1,0,400,0,0,-1,0,0,0,1,0,1,46,2,0,4,0,0,0,0,0,4,0,0,0,0,38,0,21,50,1,9,1,21,50,54,8,1,0,9,56,45,9,0,0,3,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,2,0,-1,0,3402,0,0,9,2,1943,0,1,0,3301,0,252020,0,0,1,0,1,0,10200,1,50,1,3,0,0,0,50
8,2439,9500,0,0,84,82,31,27,0,0,141,88,129,137,77,27,0,0,0,9,0,0,0,0,3,99,86,95,4400,149,0,145,24,1,27,0,0,85,107,87,1,0,2,26,25,2,149,0,149,154,86,50,37,192,0,169,179,44,2,0,0,3,0,142,0,295,134,43,208,137,2,223,146,2,49,0,0,0,54,0,1939,1.000000,-1,32,145,41,151,43000,164,181,0,197,34,130,173,51,231,133,134,272,1,151,50,8,25,30,12,0,0,0,0,9,47,0,29,9,69,55,0,0,0,1,1,0,0,7,0,34,0,9,25,34,0,0,31,48,0,32,29,34,0,2,1,2,1,0,464,0,2,0,0,0,29,50,76,47,1,0,54,64,75,46,64,72,0,0,39,67,35,2,0,67,69,67,61,42,44,57,0,40,0,1,36,56,60,37,69,64,48,42,0,6500,2,999,41,0,42,1,0,0,0,10,0,2,50,0,0,10,37,26,27,45,4,25,52,28,150000,0,36,0,0,1,32,8,2,0,8,47,0,31,8,0,0,54,30,48,6,800,8,32,0,4,0,1,3,1,0,0,46,34,28,0,8,53,28,50,43,48,56,0,36,38,61,1,0,2,34,0,3,0,0,43,4,57,44,67,1,69,62,67,39,67,35,0,1,0,36,2,0,1,22,1,1,1,999,0,0,0,2,4,0,0,36,1,0,0,50,1,-1,2,4,0,3,0,2,0,-1,1,0,0,0,0,3,25,1,1,0,1,1,P,-10001,0,0,0,0,0,0,1,0,-1,50,1,1,43000,2,1928,0,2,0,0,0,850,0,2,2,2,1,50,0,0,0,200,0,0,-1,0,0,2,0,2,0,2,0,2019HU0107624,0,2,2,0,-1,0,0,0,50,1,0,0,2,0,1,1,0,0,3,2,0,2,0,0,0,0,0,0,-1,4,0,0,2,2,50,2,2,501,1,2,0,0,0,2,0,0,0,0,4,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,68,2,0,1,5,0,0,0,0,1,0,0,0,0,53,-1,19,28,1,36,1,58,50,43,67,2,0,62,37,40,2,0,0,2,0,0,0,0,0,1,5,0,0,4,0,0,0,2,0,70,0,1,0,1099,30000,0,9,2,1943,0,1,0,6403,0,119030,-1,-1,-1,0,-1,0,0,1,50,1,2,-1,-1,-1,50
9,1321,9500,0,0,83,54,17,15,0,0,19,76,40,67,82,48,0,0,0,9,0,0,0,0,7,40,39,39,76300,13,0,50,54,1,79,0,0,42,14,51,1,0,1,11,11,2,46,0,72,14,81,50,83,47,0,169,92,39,2,0,0,4,0,56,0,45,13,48,14,44,2,68,41,2,64,2,0,1,52,0,1979,1.000000,0,62,50,70,79,166300,11,54,0,15,39,40,14,68,39,43,99,56,1,11,50,222,107,126,212,0,0,0,0,150,100,0,39,37,174,87,0,0,0,1,1,1,0,96,0,103,0,170,114,38,0,0,121,247,0,45,48,125,0,2,1,0,1,0,1667,0,0,0,0,0,54,50,173,65,0,0,154,46,144,143,123,170,0,0,208,133,93,3,0,112,36,114,246,142,45,147,0,123,-1,1,148,213,59,141,49,135,123,44,0,4150,0,999,111,0,108,1,0,0,0,227,0,2,50,3,0,34,229,214,133,154,3,163,38,111,167000,0,100,0,0,1,158,33,3,0,137,127,0,193,218,1,1,34,142,97,0,9,25,136,0,0,1100,1,1,1,1,0,280,134,31,0,137,142,117,50,56,158,264,0,244,171,34,1,0,2,0,0,0,0,0,148,1,170,46,115,3,50,234,136,186,189,164,0,4,-1,183,4,0,1,999,1,1,1,999,1,0,0,2,1,0,1,97,1,0,-1,50,0,-1,2,6,0,3,0,1,0,-1,1,0,0,0,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,1200,50,6,0,166300,2,1928,0,2,0,0,0,0,0,2,2,1,2,50,0,0,0,400,0,0,-1,0,0,0,0,0,0,0,0,2019HU0906251,0,0,0,0,-1,0,2,0,50,1,1,0,3000,0,1,1,0,0,1,2,0,4,-1,0,0,0,0,0,-1,3,0,0,2,0,50,2,3,429,1,920,0,0,0,0,0,0,0,2,4,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,5,2,-10001,1,18,0,0,2,1,0,0,0,0,0,192,-1,1,123,1,134,1,223,50,182,192,2,0,47,41,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,2,0,240,0,2,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,3,50,1,1,-1,-1,-1,50
